Title,Genre,Year,Rating,CriticsScore,AudienceScore
Movie 3099,Romance,1986,8.1,35.2,74.6
Movie 3100,Comedy,1993,3,61.4,38.5
Movie 3101,Drama,1988,7.1,79.5,80.4
Movie 3102,Thriller,1998,8.2,93.5,25.8
Movie 3103,Animation,1993,6.1,33.5,80.4
Movie 3104,Comedy,2017,7.7,40.1,69.7
Movie 3105,Documentary,2015,7,51.8,71.5
Movie 3106,Romance,2019,4.2,93.4,53.3
Movie 3107,Romance,1996,8.3,91.1,70
Movie 3108,Comedy,2009,3.7,18.1,17.2
Movie 3109,Horror,1988,6.1,21.9,86.6
Movie 3110,Documentary,2012,7.7,54.6,15
Movie 3111,Action,2004,4.4,19.6,23.4
Movie 3112,Thriller,1993,3.7,41.1,61.9
Movie 3113,Thriller,1990,5.1,23.4,76.5
Movie 3114,Animation,2014,8.4,67.2,16.9
Movie 3115,Horror,2020,9.4,95.5,92.9
Movie 3116,Romance,1993,5.9,99.7,97.6
Movie 3117,Documentary,2009,7,43.8,64.5
Movie 3118,Action,2020,9.1,63.9,53.3
Movie 3119,Horror,1983,1.9,87.1,76.7
Movie 3120,Drama,1983,3.1,20.6,39.6
Movie 3121,Thriller,2007,7.4,72.1,54.4
Movie 3122,Animation,1987,8.4,46.8,92.5
Movie 3123,Animation,1981,8.7,28.6,96
Movie 3124,Adventure,2020,4.7,46.2,93.4
Movie 3125,Thriller,2001,1.8,16.8,33.6
Movie 3126,Thriller,2020,4.9,72.6,30.9
Movie 3127,Romance,1995,3.1,32.7,36.8
Movie 3128,Thriller,2008,3.6,38,49.7
Movie 3129,Action,2009,8,20.9,38.3
Movie 3130,Horror,1991,1.7,87.8,43.7
Movie 3131,Animation,2014,8.4,54.4,65.9
Movie 3132,Adventure,1990,4.8,61.5,78.6
Movie 3133,Documentary,2000,6.4,61.2,76.2
Movie 3134,Documentary,2000,1.8,46.9,83.3
Movie 3135,Documentary,1984,4,27.3,12.9
Movie 3136,Sci-Fi,1999,1.8,77.1,14.3
Movie 3137,Documentary,2016,9.7,21.4,81
Movie 3138,Romance,1982,8.3,19.3,58
Movie 3139,Sci-Fi,2023,5.1,73.9,62
Movie 3140,Action,2012,3,28.8,14.7
Movie 3141,Comedy,1988,9.4,37.6,33
Movie 3142,Romance,1988,4.1,52.8,67.5
Movie 3143,Comedy,1983,2.4,50.4,87.3
Movie 3144,Comedy,2014,6.1,73.8,92.5
Movie 3145,Action,1996,9.5,66.1,55
Movie 3146,Horror,2013,1,68,59.1
Movie 3147,Drama,2003,3.1,74.3,85
Movie 3148,Action,2011,9.4,36.3,58.4
Movie 3149,Documentary,1980,2.5,39,56.5
Movie 3150,Action,1987,2,49.4,91.5
Movie 3151,Thriller,2024,6.1,37.7,81.1
Movie 3152,Horror,2002,8.8,98.6,91.8
Movie 3153,Horror,2019,5.3,83.3,29.6
Movie 3154,Adventure,1991,10,24.8,57.2
Movie 3155,Documentary,1991,7.1,10.5,85.8
Movie 3156,Romance,1994,1.7,13.9,20
Movie 3157,Documentary,2020,9.9,32,81.5
Movie 3158,Action,1998,4.7,20.3,26.5
Movie 3159,Comedy,2005,3.6,58,82.7
Movie 3160,Drama,2008,6,87.2,65.1
Movie 3161,Adventure,2001,3.7,76.3,27.4
Movie 3162,Drama,2019,1.8,29.4,52.6
Movie 3163,Action,2000,1,45.9,71.4
Movie 3164,Drama,2017,5,55.7,67
Movie 3165,Action,1999,8.5,82.9,48.5
Movie 3166,Romance,2008,6.2,85.5,90.9
Movie 3167,Thriller,1983,10,91.9,56.7
Movie 3168,Romance,1986,3.6,55.8,55.5
Movie 3169,Documentary,2007,3.5,72.5,15.6
Movie 3170,Comedy,2007,2.4,20.1,93
Movie 3171,Documentary,1983,2.5,60.9,25.9
Movie 3172,Action,2001,3.6,32.4,57.6
Movie 3173,Thriller,1991,8.1,48.9,82.3
Movie 3174,Thriller,2024,9.2,67.1,29.4
Movie 3175,Romance,1982,9.8,33.1,57.5
Movie 3176,Horror,2001,3.1,14.7,31.7
Movie 3177,Animation,2023,8.9,10.9,78.4
Movie 3178,Thriller,1981,4,12,60.8
Movie 3179,Adventure,2003,2,10.8,87
Movie 3180,Comedy,2013,8.8,19.9,90.5
Movie 3181,Horror,2006,6.7,31.6,68.4
Movie 3182,Horror,2020,2.5,29.9,75.3
Movie 3183,Action,1980,4.9,98.8,59.4
Movie 3184,Comedy,1987,3.6,37.5,44.6
Movie 3185,Sci-Fi,2002,7.6,21.5,68.3
Movie 3186,Comedy,2017,5.1,59.1,91.7
Movie 3187,Action,1985,9.9,87.2,47.5
Movie 3188,Adventure,2001,1.5,71,38.3
Movie 3189,Thriller,2004,4.2,36.6,45
Movie 3190,Animation,1997,5.3,60.5,49.2
Movie 3191,Sci-Fi,1996,5.5,74.3,16.6
Movie 3192,Adventure,1991,3.8,75.5,54.9
Movie 3193,Documentary,1985,7.6,70,54.5
Movie 3194,Documentary,2005,8.9,88.4,63
Movie 3195,Adventure,2006,9.4,88.3,42.7
Movie 3196,Thriller,1987,8.2,62.1,65.2
Movie 3197,Drama,1998,8.7,48.7,89
Movie 3198,Thriller,2021,6,67.7,96
Movie 3199,Sci-Fi,1980,8.4,83.6,62.5
Movie 3200,Sci-Fi,2008,3.7,10.5,13.8
Movie 3201,Documentary,2024,4.6,99.3,97.2
Movie 3202,Drama,2014,3.9,26.5,73.5
Movie 3203,Documentary,2019,5.2,52.3,40.2
Movie 3204,Documentary,1993,3.6,88.5,23.2
Movie 3205,Adventure,2014,9.7,30.3,22.9
Movie 3206,Documentary,2024,3.8,52.9,25.1
Movie 3207,Comedy,1999,1.9,21.9,14.1
Movie 3208,Adventure,1992,5.7,45.6,91.2
Movie 3209,Romance,2017,1.5,25.9,58.7
Movie 3210,Sci-Fi,1987,2,42.7,73
Movie 3211,Sci-Fi,2022,3,43.6,84.5
Movie 3212,Thriller,1999,5.2,99.4,81.2
Movie 3213,Drama,2012,4.9,99.5,89.4
Movie 3214,Romance,2005,8.2,20.3,97.1
Movie 3215,Documentary,2018,7.7,75.3,49.5
Movie 3216,Action,2000,4.8,14.7,95.5
Movie 3217,Action,2021,4,12.7,75.1
Movie 3218,Adventure,2022,3.8,19.5,16.4
Movie 3219,Sci-Fi,2020,8,96.9,71.4
Movie 3220,Comedy,1988,1.5,94.7,71.8
Movie 3221,Drama,2003,1.1,27.5,91.5
Movie 3222,Comedy,2016,8.2,24.6,43.6
Movie 3223,Horror,2020,5.3,31.6,62.6
Movie 3224,Documentary,1996,2.2,56.4,11.1
Movie 3225,Adventure,2003,3.1,61.3,39.9
Movie 3226,Comedy,2000,9.4,29.9,15.6
Movie 3227,Sci-Fi,2018,8.7,78.1,57
Movie 3228,Action,2020,7.4,37.9,83.6
Movie 3229,Documentary,2018,5.3,93,28.6
Movie 3230,Horror,1992,5.7,69.1,57.5
Movie 3231,Animation,1990,9.8,49.3,28.4
Movie 3232,Drama,1998,9.7,81.1,20.9
Movie 3233,Action,1990,2.9,83.6,56
Movie 3234,Horror,1992,8.3,36.1,17.1
Movie 3235,Comedy,2024,2.8,40.6,62.9
Movie 3236,Drama,1980,2.9,94.2,12.8
Movie 3237,Action,2019,7.1,24.8,19.6
Movie 3238,Drama,2023,4.6,13.8,59.5
Movie 3239,Drama,1998,9.4,50.9,63.2
Movie 3240,Animation,1991,1.8,82.1,12.6
Movie 3241,Sci-Fi,1987,5.6,79.5,61.6
Movie 3242,Animation,1987,9.3,92.8,85.5
Movie 3243,Adventure,2024,9.1,58,75
Movie 3244,Romance,1991,2.4,19,21.8
Movie 3245,Documentary,2012,4.3,63,63.3
Movie 3246,Comedy,2024,6.6,80.1,70.5
Movie 3247,Adventure,2005,2.4,18.4,13.4
Movie 3248,Horror,2018,9.7,25.5,87
Movie 3249,Action,2007,9.2,11.1,91.6
Movie 3250,Animation,1984,2.5,63.4,86.5
Movie 3251,Horror,1987,2.1,89.8,84.2
Movie 3252,Comedy,2004,1.8,70.4,77
Movie 3253,Romance,2006,9.2,98.4,67
Movie 3254,Romance,2002,2.7,15.7,71.1
Movie 3255,Horror,2009,4.7,91.3,82.6
Movie 3256,Drama,2024,5,83.3,69.6
Movie 3257,Action,2002,6.4,38.3,39.5
Movie 3258,Romance,1999,1.6,97.6,43.8
Movie 3259,Sci-Fi,1997,3,35.9,90.7
Movie 3260,Action,1997,9.4,90,11.5
Movie 3261,Action,1981,9.2,89.3,72.9
Movie 3262,Comedy,1983,8,78.2,95.9
Movie 3263,Action,2009,1.2,60.7,73.6
Movie 3264,Drama,2012,3.9,20.8,99.5
Movie 3265,Adventure,2015,6.7,57.9,71.9
Movie 3266,Romance,1997,3.5,42.1,13.1
Movie 3267,Animation,2016,9.2,81.3,84.4
Movie 3268,Romance,1998,6.7,78.2,35.6
Movie 3269,Horror,2007,1.6,92,50.1
Movie 3270,Comedy,2019,9.2,11.3,38.1
Movie 3271,Adventure,1999,9.6,82.8,34.2
Movie 3272,Comedy,2012,1.7,94.5,48.8
Movie 3273,Comedy,1991,5.8,81,44.1
Movie 3274,Animation,1994,3.7,21.7,67
Movie 3275,Sci-Fi,2020,4.5,17.3,83.2
Movie 3276,Sci-Fi,2018,2.6,11.9,36.7
Movie 3277,Documentary,1981,6.2,66.6,29.2
Movie 3278,Adventure,2008,9.6,66.7,70
Movie 3279,Drama,2020,5.5,98.8,70.3
Movie 3280,Thriller,1989,1.7,45.8,91.1
Movie 3281,Animation,1981,6.6,39.9,11.4
Movie 3282,Sci-Fi,1990,4.1,66.2,86.8
Movie 3283,Adventure,1992,8.7,84.3,56.9
Movie 3284,Action,1989,4.9,94.3,65.9
Movie 3285,Sci-Fi,1993,2.7,82.3,18.2
Movie 3286,Romance,1997,2.7,48.4,48.9
Movie 3287,Documentary,1988,7.9,67.1,30.5
Movie 3288,Sci-Fi,2018,3.4,87.1,32.9
Movie 3289,Romance,2007,7.9,54.2,55.4
Movie 3290,Thriller,1982,2.9,29.5,83.1
Movie 3291,Sci-Fi,1999,3.9,25.3,76.9
Movie 3292,Animation,1985,5.2,10,63.2
Movie 3293,Horror,2006,9.5,74.6,58.5
Movie 3294,Romance,1981,9.4,20,48.5
Movie 3295,Thriller,2008,2.9,31.9,97.5
Movie 3296,Action,2017,4.2,36.8,60.4
Movie 3297,Adventure,1982,2.3,60.4,32.9
Movie 3298,Adventure,1995,5.6,45.8,30.7
Movie 3299,Drama,2009,5.1,70.7,65
Movie 3300,Thriller,2019,9.1,15,57.1
Movie 3301,Comedy,1981,9.4,21.2,10.7
Movie 3302,Documentary,1996,4.5,54.9,84.7
Movie 3303,Documentary,2020,5.4,40.3,73.4
Movie 3304,Thriller,1991,9.1,36.6,69.6
Movie 3305,Drama,2014,8.3,16,16.2
Movie 3306,Adventure,2022,1,90.6,42.6
Movie 3307,Sci-Fi,1980,3.9,72.3,94.2
Movie 3308,Adventure,2024,4.8,20.9,87.6
Movie 3309,Comedy,1994,3.1,15.9,35.7
Movie 3310,Sci-Fi,2005,2.8,97.7,24.1
Movie 3311,Animation,2016,1.3,71.3,50.4
Movie 3312,Action,2000,6.8,47.6,42
Movie 3313,Animation,2010,3.4,73.2,71.4
Movie 3314,Comedy,2004,1.5,78.1,97
Movie 3315,Horror,2002,3.1,80.2,42.7
Movie 3316,Romance,2003,8.2,53,15.6
Movie 3317,Animation,2017,8.7,48.7,90.8
Movie 3318,Animation,2007,5.3,11,13.4
Movie 3319,Drama,2000,4.7,93.4,95.7
Movie 3320,Drama,2022,9.8,64.3,69.8
Movie 3321,Action,1997,2.8,28.3,94.8
Movie 3322,Horror,2015,2.9,92.8,28
Movie 3323,Adventure,2014,3.6,92.3,13.7
Movie 3324,Thriller,2024,2.6,99,53.9
Movie 3325,Adventure,1988,4.4,88.7,50.6
Movie 3326,Horror,2017,9.2,99.8,39.8
Movie 3327,Thriller,2009,6.5,32,96.2
Movie 3328,Horror,2023,4.7,85.8,84
Movie 3329,Drama,2013,9.4,84.1,69.5
Movie 3330,Horror,2011,1.4,30.8,24.7
Movie 3331,Animation,1982,2.9,18.9,76.1
Movie 3332,Documentary,1982,6.1,98.1,75.4
Movie 3333,Animation,2007,6.5,36.6,48.3
Movie 3334,Drama,2023,1.4,88.4,93.2
Movie 3335,Romance,1994,4.6,10.4,25
Movie 3336,Drama,2020,6.8,11.9,34.1
Movie 3337,Comedy,2002,7.3,51.9,15.7
Movie 3338,Action,2019,6.7,31.5,81.6
Movie 3339,Horror,1990,3.9,72.1,66
Movie 3340,Drama,2011,1.8,60.9,38.3
Movie 3341,Animation,2015,4.8,17,24.7
Movie 3342,Sci-Fi,2012,2.2,24.6,13.6
Movie 3343,Adventure,2003,9.5,44.9,25
Movie 3344,Animation,2018,5.3,26.7,50.8
Movie 3345,Thriller,2013,3.9,81.3,32.2
Movie 3346,Comedy,2007,7.9,47.4,33.3
Movie 3347,Adventure,2016,5.5,18.4,88.8
Movie 3348,Horror,1986,3.8,53.6,56.4
Movie 3349,Drama,1983,8.3,18.2,75.6
Movie 3350,Documentary,2016,8.8,21.6,13.2
Movie 3351,Animation,1980,7.1,31.6,42.9
Movie 3352,Romance,1980,1.4,87.4,53.1
Movie 3353,Comedy,1999,6.1,93.2,26.8
Movie 3354,Drama,1998,7.9,84.4,20.8
Movie 3355,Documentary,2008,2.2,40.1,88.3
Movie 3356,Sci-Fi,1989,3.1,34.5,94.5
Movie 3357,Animation,1997,8.9,59.4,17.1
Movie 3358,Horror,2007,1.2,75,41.4
Movie 3359,Documentary,2014,7.8,99.4,96.2
Movie 3360,Animation,2022,5.3,21.8,17.5
Movie 3361,Adventure,2010,5,14.4,67.9
Movie 3362,Action,2006,1.1,72.5,97.5
Movie 3363,Romance,1990,8.4,84.9,98
Movie 3364,Thriller,2017,4.2,86.2,52.4
Movie 3365,Adventure,1984,5.9,71.1,24.6
Movie 3366,Adventure,1987,7.1,95.9,28.2
Movie 3367,Romance,2013,7.3,56,90.1
Movie 3368,Horror,1991,9.6,92.2,92.1
Movie 3369,Adventure,2017,5.8,97.1,64.7
Movie 3370,Horror,1980,4.6,86.2,79
Movie 3371,Drama,2010,9.6,37.9,76.6
Movie 3372,Action,1983,6.8,27.7,69.6
Movie 3373,Action,2024,3.7,59.3,84.5
Movie 3374,Comedy,1984,2.1,50.8,71.7
Movie 3375,Action,2009,8.6,89,58.1
Movie 3376,Comedy,2003,4.3,19,31.3
Movie 3377,Adventure,1982,6.9,33.2,76.9
Movie 3378,Action,1990,5.2,77.7,52.6
Movie 3379,Romance,2024,2.8,18.5,36.5
Movie 3380,Adventure,1983,6.4,38.9,82.2
Movie 3381,Thriller,2005,1.5,44.8,72.7
Movie 3382,Sci-Fi,2006,4.7,66,94.4
Movie 3383,Sci-Fi,2022,5.9,24.2,24.9
Movie 3384,Animation,2006,4.9,87.5,68.4
Movie 3385,Animation,2021,7.7,50.3,32
Movie 3386,Sci-Fi,1985,8.5,92.5,91.3
Movie 3387,Drama,1994,7.9,52.1,19
Movie 3388,Adventure,2009,1.3,34.8,69.1
Movie 3389,Sci-Fi,2021,2.7,22.8,81.2
Movie 3390,Drama,2016,5.8,10.3,41.9
Movie 3391,Action,2016,9.4,57.9,95.9
Movie 3392,Animation,2021,8.5,19.6,86.6
Movie 3393,Animation,2016,8.6,45.3,36.5
Movie 3394,Adventure,2014,3.7,63,10.7
Movie 3395,Romance,2002,4.9,34.8,36.7
Movie 3396,Action,1985,5.2,25.8,35.3
Movie 3397,Documentary,1983,2.4,79.7,90.1
Movie 3398,Comedy,1997,1.3,95.2,97
Movie 3399,Drama,1988,9.5,19,16.3
Movie 3400,Romance,2008,3.2,24,52.4
Movie 3401,Action,1992,3.2,96.4,59.3
Movie 3402,Adventure,1996,1.8,13.4,18.4
Movie 3403,Documentary,2024,9.4,98,44
Movie 3404,Animation,2011,6.2,10.4,38.5
Movie 3405,Drama,2001,7,88.6,58.2
Movie 3406,Thriller,1983,9.2,37.7,69.5
Movie 3407,Sci-Fi,1984,4.1,94.5,73.3
Movie 3408,Action,2016,6.6,38.5,22.3
Movie 3409,Horror,2020,1.3,68.9,83.2
Movie 3410,Romance,1992,2.7,17.2,71.1
Movie 3411,Action,2013,8.5,31.8,90
Movie 3412,Drama,2024,7.9,79.6,50.4
Movie 3413,Drama,2001,4.2,57.6,90.5
Movie 3414,Comedy,2002,4.4,93.5,87.9
Movie 3415,Horror,1982,5.8,48.6,49.5
Movie 3416,Documentary,2021,1,88.3,44.3
Movie 3417,Sci-Fi,2013,3.2,50.4,94
Movie 3418,Thriller,2011,2.9,98.1,74.4
Movie 3419,Romance,2024,3.3,96.4,93.5
Movie 3420,Romance,2000,8.3,39.6,81.7
Movie 3421,Animation,2023,3.5,89.7,64.8
Movie 3422,Sci-Fi,2000,2.7,86.3,20.4
Movie 3423,Sci-Fi,2023,5.5,29,36.2
Movie 3424,Documentary,1990,8.8,66.2,97.2
Movie 3425,Drama,2018,3.2,16.5,38.7
Movie 3426,Horror,1983,1.7,85.3,18.4
Movie 3427,Animation,1980,4.2,25.7,73.7
Movie 3428,Documentary,2007,7.7,16.4,76.1
Movie 3429,Sci-Fi,2003,6,46,35.7
Movie 3430,Animation,2014,8.4,61.9,36.8
Movie 3431,Horror,1992,9.6,86.9,52.2
Movie 3432,Comedy,2013,8.1,97.7,12
Movie 3433,Sci-Fi,1990,6.4,49.6,81
Movie 3434,Comedy,2015,5.4,15.4,38.5
Movie 3435,Adventure,1996,1.4,77.4,86.8
Movie 3436,Animation,2014,9.9,60.9,82.2
Movie 3437,Documentary,1997,4.5,50.3,69.5
Movie 3438,Animation,2019,2.4,37.8,39.2
Movie 3439,Action,2001,7,55.2,56.5
Movie 3440,Sci-Fi,2003,3.6,40.5,50
Movie 3441,Thriller,1998,6.3,78.1,40.5
Movie 3442,Sci-Fi,2016,6.3,59,86.3
Movie 3443,Thriller,2018,5,88.9,53.5
Movie 3444,Animation,2000,8.5,58.9,84.9
Movie 3445,Romance,1987,3.4,31.4,19.5
Movie 3446,Comedy,2007,5,86.6,22.7
Movie 3447,Drama,1984,5.8,60.1,98
Movie 3448,Sci-Fi,1996,7,28.6,62.9
Movie 3449,Sci-Fi,2016,8.1,66.1,55.9
Movie 3450,Animation,2015,4.6,42.2,57.1
Movie 3451,Comedy,1998,6.8,86,29.4
Movie 3452,Thriller,2006,2.4,50.8,74.7
Movie 3453,Animation,2013,9.4,75.4,17.6
Movie 3454,Action,1990,4.4,18.6,61.6
Movie 3455,Action,2024,7.6,45.6,61.4
Movie 3456,Action,1991,1.2,98.5,92.3
Movie 3457,Comedy,2000,2.8,82.8,57.4
Movie 3458,Comedy,1990,5.4,24.4,22.3
Movie 3459,Sci-Fi,2018,8.9,35,61.5
Movie 3460,Comedy,2007,5.7,39.7,18.2
Movie 3461,Horror,1984,9.4,68.5,28.3
Movie 3462,Comedy,1996,5.4,78.1,12.8
Movie 3463,Adventure,1999,5.4,77.5,56.2
Movie 3464,Comedy,2020,2.1,55.9,17.6
Movie 3465,Romance,1991,8.2,83,52.2
Movie 3466,Action,1985,3.2,49.3,94
Movie 3467,Sci-Fi,1996,9.1,21.1,74.8
Movie 3468,Adventure,1998,9.2,60.8,17
Movie 3469,Thriller,2005,9.5,95.7,30.2
Movie 3470,Drama,2023,5.7,81.4,70.6
Movie 3471,Thriller,2023,7.1,62.1,90.5
Movie 3472,Sci-Fi,2011,8,68.2,13
Movie 3473,Romance,1985,2.2,93.8,83.1
Movie 3474,Sci-Fi,2015,6.4,48.6,60.6
Movie 3475,Action,2017,1.3,39.8,59.1
Movie 3476,Adventure,1990,5.5,98,96.2
Movie 3477,Thriller,2012,2.4,87.7,77.3
Movie 3478,Thriller,2003,2.6,39.1,86.5
Movie 3479,Documentary,2002,4.3,51.7,41.9
Movie 3480,Action,1994,4.9,47.4,59.9
Movie 3481,Adventure,2006,6.6,23.4,65.4
Movie 3482,Thriller,1990,1.7,96.2,38.9
Movie 3483,Romance,1996,5.5,46.4,61.3
Movie 3484,Comedy,1993,2.6,88.8,31.3
Movie 3485,Animation,2006,6.2,27,22.9
Movie 3486,Drama,1997,6.7,59.3,43.7
Movie 3487,Comedy,2007,6,12.2,76.5
Movie 3488,Action,1983,7.6,78.8,92.5
Movie 3489,Thriller,1986,4,62.3,51.2
Movie 3490,Adventure,2024,7.9,66.3,67.9
Movie 3491,Action,2014,4.9,14.7,19.3
Movie 3492,Drama,1988,5.4,29,91.4
Movie 3493,Drama,1987,6.8,16.7,61.2
Movie 3494,Comedy,2024,1.2,36,80.2
Movie 3495,Thriller,1996,6.9,66.5,81.5
Movie 3496,Drama,1996,6.6,61,33.1
Movie 3497,Sci-Fi,2012,3.8,65.1,57.6
Movie 3498,Action,2011,1.8,59.4,96.4
Movie 3499,Animation,1987,1.8,34.6,18.1
Movie 3500,Action,1998,9.3,32,71.5
Movie 3501,Romance,2017,7.2,22.3,96.6
Movie 3502,Animation,1982,2.1,86.4,37.1
Movie 3503,Adventure,1984,4.2,65.5,87.5
Movie 3504,Thriller,1992,6.3,26.8,94
Movie 3505,Animation,2010,8.5,25.9,77.2
Movie 3506,Drama,1995,1.4,88.6,30.8
Movie 3507,Adventure,2011,3.1,76.8,40.1
Movie 3508,Animation,2001,9,69.3,13.2
Movie 3509,Documentary,2008,1.1,46.6,84.8
Movie 3510,Comedy,2001,2.8,33.6,86.5
Movie 3511,Comedy,2022,9.6,98.2,66.9
Movie 3512,Romance,1982,6.5,81.8,41.7
Movie 3513,Romance,1989,3.4,37.2,16.9
Movie 3514,Adventure,2021,1.6,86.3,77.8
Movie 3515,Thriller,2000,1.3,78.3,75.4
Movie 3516,Animation,1995,3.2,36.7,92.1
Movie 3517,Sci-Fi,1991,8.9,48.4,75.7
Movie 3518,Sci-Fi,1981,4.7,26.7,84.6
Movie 3519,Adventure,2020,7.5,20,77.1
Movie 3520,Sci-Fi,2003,9.3,75,66.8
Movie 3521,Animation,2014,4.7,34.1,48.4
Movie 3522,Romance,2009,2.7,83.8,91.2
Movie 3523,Adventure,2009,5.7,99.6,68.6
Movie 3524,Romance,2014,9.2,16.9,45.9
Movie 3525,Romance,1998,8.2,52.6,17.5
Movie 3526,Animation,1987,1.6,82.2,36.2
Movie 3527,Horror,2005,7.2,81,58.9
Movie 3528,Romance,2019,6.1,78.4,34.8
Movie 3529,Horror,1986,9.2,41.4,29.9
Movie 3530,Animation,2009,2.1,50.8,57.5
Movie 3531,Sci-Fi,1986,5.8,63.5,25.3
Movie 3532,Adventure,1982,8.9,97.7,82
Movie 3533,Sci-Fi,1980,4.7,39.5,53.6
Movie 3534,Documentary,2015,5.3,93.1,61.6
Movie 3535,Thriller,2004,1.6,34.2,23.3
Movie 3536,Sci-Fi,2016,3.5,99,39.2
Movie 3537,Documentary,1980,3.9,70.3,46.9
Movie 3538,Adventure,1994,9.5,51.7,82.7
Movie 3539,Comedy,2016,3.5,65.2,79.3
Movie 3540,Romance,1992,5.1,34.5,30.1
Movie 3541,Adventure,2019,7,34.7,65.5
Movie 3542,Thriller,1987,2.5,20.2,31.9
Movie 3543,Action,1984,5.4,20.3,98.9
Movie 3544,Horror,1988,7.6,41.3,95.7
Movie 3545,Romance,1980,8.8,78.7,60.7
Movie 3546,Animation,2015,6.6,64.7,72.9
Movie 3547,Drama,2014,7,19.2,82.1
Movie 3548,Action,1981,2.1,86.7,74.9
Movie 3549,Horror,2019,9.5,64.1,73
Movie 3550,Drama,2002,2.2,96.5,96.3
Movie 3551,Animation,1988,8,70.3,63.7
Movie 3552,Comedy,2013,3.4,25.8,67.3
Movie 3553,Drama,1993,9.4,52.6,86.4
Movie 3554,Adventure,1983,7.5,68.4,70.3
Movie 3555,Adventure,2009,7.8,12.5,76
Movie 3556,Adventure,2010,3,11.3,31.1
Movie 3557,Horror,2017,5,21.6,43.4
Movie 3558,Sci-Fi,1990,6.6,32.6,23.3
Movie 3559,Comedy,2014,7.9,48.7,55.5
Movie 3560,Horror,1987,1.9,53.9,51
Movie 3561,Drama,1982,9.7,22.4,99.7
Movie 3562,Thriller,1993,9,70.6,65
Movie 3563,Documentary,1992,3.4,63.7,80.8
Movie 3564,Drama,2024,8.4,36.5,40.1
Movie 3565,Drama,2011,5.7,11.2,84.8
Movie 3566,Horror,2013,5.2,17,65.4
Movie 3567,Documentary,2024,3.8,45.3,72.7
Movie 3568,Documentary,1998,6.2,23.9,36.5
Movie 3569,Romance,2017,7.6,43.9,59.4
Movie 3570,Drama,1995,4.7,66.5,67.1
Movie 3571,Documentary,1981,6.7,59.3,63
Movie 3572,Thriller,2019,7.3,30.8,92.4
Movie 3573,Thriller,1996,7.4,40.9,90.8
Movie 3574,Comedy,2013,1.5,65.3,97.4
Movie 3575,Thriller,2021,8.7,87.5,70.1
Movie 3576,Documentary,1995,5.1,77.8,97.5
Movie 3577,Thriller,2017,3.4,59.8,84.9
Movie 3578,Thriller,1981,3.2,42.6,34.4
Movie 3579,Animation,1981,5.3,42.9,48.5
Movie 3580,Sci-Fi,2005,9,89.1,31.5
Movie 3581,Horror,1992,4.4,13.5,10.4
Movie 3582,Sci-Fi,2010,7.7,98.9,26.9
Movie 3583,Sci-Fi,2013,1.9,69.8,10.4
Movie 3584,Adventure,2018,5.3,71.3,74.8
Movie 3585,Documentary,1982,9.9,13.4,48.3
Movie 3586,Comedy,1987,7.9,64.5,38.1
Movie 3587,Action,2002,2.9,53.6,78.6
Movie 3588,Action,1993,5.5,19.5,84.9
Movie 3589,Romance,2006,3.1,35,97.8
Movie 3590,Documentary,2008,4.7,90.1,67.8
Movie 3591,Comedy,2018,8,59.5,51.5
Movie 3592,Animation,2018,7.9,47.2,37.5
Movie 3593,Horror,1980,3.1,16.5,30
Movie 3594,Documentary,1996,9.3,74.3,29.2
Movie 3595,Drama,2020,6.3,73.3,46.8
Movie 3596,Comedy,2009,4.4,65.3,99.3
Movie 3597,Sci-Fi,1992,5.5,55.9,10.1
Movie 3598,Romance,2000,6.4,49,27.7
Movie 3599,Horror,1998,6,63.4,27
Movie 3600,Action,1998,5.4,31,74.5
Movie 3601,Horror,2004,5.5,94.7,41.7
Movie 3602,Comedy,2001,2.6,63,51.2
Movie 3603,Thriller,2010,8.3,38,23.4
Movie 3604,Thriller,1996,5.9,50.5,46.4
Movie 3605,Drama,2002,2.2,82.5,19.3
Movie 3606,Action,2011,7.9,24.5,58
Movie 3607,Documentary,1989,9.4,36.4,18.8
Movie 3608,Animation,1989,9.5,71.2,81.1
Movie 3609,Animation,2015,4.3,38.4,61
Movie 3610,Documentary,1987,2.2,81.3,75.2
Movie 3611,Romance,1999,5.7,21.7,47.7
Movie 3612,Action,2011,2,78.6,44.3
Movie 3613,Documentary,1993,9.4,16.2,18.8
Movie 3614,Sci-Fi,2007,2.7,11.1,57.1
Movie 3615,Romance,2003,3.3,90.8,56.3
Movie 3616,Drama,1994,4.7,62.3,52.1
Movie 3617,Action,2001,4.4,41.7,76.6
Movie 3618,Action,2009,8.2,30.9,84.9
Movie 3619,Horror,1983,5.1,65.5,77.6
Movie 3620,Drama,1992,2.5,55.8,22.9
Movie 3621,Animation,2002,3.4,99.2,66
Movie 3622,Horror,1987,5.6,98.5,17.2
Movie 3623,Thriller,1997,2.3,67.2,72.5
Movie 3624,Thriller,1991,6.5,49.9,44.4
Movie 3625,Adventure,2010,6.1,54.2,21.9
Movie 3626,Animation,1993,7.4,71.4,87.6
Movie 3627,Thriller,2013,9.4,19.1,65.3
Movie 3628,Romance,1997,9.2,39.6,41.9
Movie 3629,Animation,2013,9.5,16.8,12.8
Movie 3630,Documentary,1990,3.2,16.6,58.4
Movie 3631,Comedy,2020,2.2,27.6,93.1
Movie 3632,Horror,1991,3.7,53.7,63.7
Movie 3633,Documentary,1994,9.1,80.6,97.4
